go_acc	go_domain
GO:0006499	biological_process
GO:0006501	biological_process
GO:0006505	biological_process
GO:0006506	biological_process
GO:0006507	biological_process
GO:0006508	biological_process
GO:0006509	biological_process
GO:0006511	biological_process
GO:0006513	biological_process
GO:0006515	biological_process
GO:0006516	biological_process
GO:0006517	biological_process
GO:0006518	biological_process
GO:0006520	biological_process
GO:0006521	biological_process
GO:0006525	biological_process
GO:0006526	biological_process
GO:0006527	biological_process
GO:0006528	biological_process
GO:0006529	biological_process
GO:0006531	biological_process
GO:0006532	biological_process
GO:0006533	biological_process
GO:0006534	biological_process
GO:0006535	biological_process
GO:0006536	biological_process
GO:0006537	biological_process
GO:0006538	biological_process
GO:0006539	biological_process
GO:0006540	biological_process
GO:0006541	biological_process
GO:0006542	biological_process
GO:0006543	biological_process
GO:0006544	biological_process
GO:0006545	biological_process
GO:0006546	biological_process
GO:0006547	biological_process
GO:0006548	biological_process
GO:0006549	biological_process
GO:0006550	biological_process
GO:0006551	biological_process
GO:0006552	biological_process
GO:0006554	biological_process
GO:0006555	biological_process
GO:0006556	biological_process
GO:0006557	biological_process
GO:0006558	biological_process
GO:0006559	biological_process
GO:0006560	biological_process
GO:0006561	biological_process
GO:0006562	biological_process
GO:0006563	biological_process
GO:0006564	biological_process
GO:0006565	biological_process
GO:0006566	biological_process
GO:0006567	biological_process
GO:0006568	biological_process
GO:0006569	biological_process
GO:0006570	biological_process
GO:0006571	biological_process
GO:0006572	biological_process
GO:0006573	biological_process
GO:0006574	biological_process
GO:0006575	biological_process
GO:0006576	biological_process
GO:0006577	biological_process
GO:0006579	biological_process
GO:0006580	biological_process
GO:0006581	biological_process
GO:0006582	biological_process
GO:0006583	biological_process
GO:0006584	biological_process
GO:0006585	biological_process
GO:0006589	biological_process
GO:0006590	biological_process
GO:0006591	biological_process
GO:0006592	biological_process
GO:0006593	biological_process
GO:0006595	biological_process
GO:0006596	biological_process
GO:0006597	biological_process
GO:0006598	biological_process
GO:0006600	biological_process
GO:0006601	biological_process
GO:0006605	biological_process
GO:0006606	biological_process
GO:0006607	biological_process
GO:0006610	biological_process
GO:0006611	biological_process
GO:0006612	biological_process
GO:0006613	biological_process
GO:0006614	biological_process
GO:0006616	biological_process
GO:0006617	biological_process
GO:0006620	biological_process
GO:0006621	biological_process
GO:0006622	biological_process
GO:0006623	biological_process
GO:0006624	biological_process
GO:0006625	biological_process
GO:0006626	biological_process
GO:0006627	biological_process
GO:0006629	biological_process
GO:0006631	biological_process
GO:0006633	biological_process
GO:0006635	biological_process
GO:0006636	biological_process
GO:0006637	biological_process
GO:0006638	biological_process
GO:0006639	biological_process
GO:0006641	biological_process
GO:0006642	biological_process
GO:0006643	biological_process
GO:0006644	biological_process
GO:0006646	biological_process
GO:0006649	biological_process
GO:0006650	biological_process
GO:0006651	biological_process
GO:0006654	biological_process
GO:0006655	biological_process
GO:0006656	biological_process
GO:0006657	biological_process
GO:0006658	biological_process
GO:0006659	biological_process
GO:0006660	biological_process
GO:0006661	biological_process
GO:0006662	biological_process
GO:0006663	biological_process
GO:0006664	biological_process
GO:0006665	biological_process
GO:0006666	biological_process
GO:0006667	biological_process
GO:0006668	biological_process
GO:0006669	biological_process
GO:0006670	biological_process
GO:0006672	biological_process
GO:0006677	biological_process
GO:0006678	biological_process
GO:0006679	biological_process
GO:0006680	biological_process
GO:0006681	biological_process
GO:0006682	biological_process
GO:0006683	biological_process
GO:0006684	biological_process
GO:0006685	biological_process
GO:0006686	biological_process
GO:0006687	biological_process
GO:0006688	biological_process
GO:0006689	biological_process
GO:0006690	biological_process
GO:0006691	biological_process
GO:0006693	biological_process
GO:0006694	biological_process
GO:0006695	biological_process
GO:0006696	biological_process
GO:0006699	biological_process
GO:0006700	biological_process
GO:0006701	biological_process
GO:0006702	biological_process
GO:0006703	biological_process
GO:0006704	biological_process
GO:0006705	biological_process
GO:0006706	biological_process
GO:0006707	biological_process
GO:0006710	biological_process
GO:0006711	biological_process
GO:0006713	biological_process
GO:0006720	biological_process
GO:0006725	biological_process
GO:0006726	biological_process
GO:0006729	biological_process
GO:0006730	biological_process
GO:0006734	biological_process
GO:0006738	biological_process
GO:0006739	biological_process
GO:0006740	biological_process
GO:0006741	biological_process
GO:0006742	biological_process
GO:0006743	biological_process
GO:0006744	biological_process
GO:0006747	biological_process
GO:0006749	biological_process
GO:0006750	biological_process
GO:0006751	biological_process
GO:0006753	biological_process
GO:0006754	biological_process
GO:0006756	biological_process
GO:0006757	biological_process
GO:0006760	biological_process
GO:0006766	biological_process
GO:0006768	biological_process
GO:0006771	biological_process
GO:0006772	biological_process
GO:0006776	biological_process
GO:0006777	biological_process
GO:0006778	biological_process
GO:0006779	biological_process
GO:0006780	biological_process
GO:0006781	biological_process
GO:0006782	biological_process
GO:0006783	biological_process
GO:0006784	biological_process
GO:0006788	biological_process
GO:0006789	biological_process
GO:0006790	biological_process
GO:0006796	biological_process
GO:0006797	biological_process
GO:0006798	biological_process
GO:0006801	biological_process
GO:0006805	biological_process
GO:0006807	biological_process
GO:0006808	biological_process
GO:0006809	biological_process
GO:0006811	biological_process
GO:0006812	biological_process
GO:0006813	biological_process
GO:0006814	biological_process
GO:0006816	biological_process
GO:0006817	biological_process
GO:0006820	biological_process
GO:0006821	biological_process
GO:0006824	biological_process
GO:0006825	biological_process
GO:0006826	biological_process
GO:0006828	biological_process
GO:0006829	biological_process
GO:0006833	biological_process
GO:0006835	biological_process
GO:0006836	biological_process
GO:0006837	biological_process
GO:0006839	biological_process
GO:0006842	biological_process
GO:0006843	biological_process
GO:0006844	biological_process
GO:0006848	biological_process
GO:0006850	biological_process
GO:0006851	biological_process
GO:0006853	biological_process
GO:0006855	biological_process
GO:0006857	biological_process
GO:0006858	biological_process
GO:0006862	biological_process
GO:0006863	biological_process
GO:0006864	biological_process
GO:0006865	biological_process
GO:0006867	biological_process
GO:0006868	biological_process
GO:0006869	biological_process
GO:0006873	biological_process
GO:0006874	biological_process
GO:0006875	biological_process
GO:0006876	biological_process
GO:0006878	biological_process
GO:0006879	biological_process
GO:0006880	biological_process
GO:0006882	biological_process
GO:0006883	biological_process
GO:0006884	biological_process
GO:0006885	biological_process
GO:0006886	biological_process
GO:0006887	biological_process
GO:0006888	biological_process
GO:0006890	biological_process
GO:0006891	biological_process
GO:0006892	biological_process
GO:0006893	biological_process
GO:0006895	biological_process
GO:0006896	biological_process
GO:0006897	biological_process
GO:0006898	biological_process
GO:0006900	biological_process
GO:0006903	biological_process
GO:0006904	biological_process
GO:0006906	biological_process
GO:0006907	biological_process
GO:0006909	biological_process
GO:0006910	biological_process
GO:0006911	biological_process
GO:0006913	biological_process
GO:0006914	biological_process
GO:0006915	biological_process
GO:0006919	biological_process
GO:0006921	biological_process
GO:0006924	biological_process
GO:0006925	biological_process
GO:0006929	biological_process
GO:0006930	biological_process
GO:0006931	biological_process
GO:0006933	biological_process
GO:0006935	biological_process
GO:0006936	biological_process
GO:0006937	biological_process
GO:0006939	biological_process
GO:0006940	biological_process
GO:0006941	biological_process
GO:0006942	biological_process
GO:0006948	biological_process
GO:0006949	biological_process
GO:0006952	biological_process
GO:0006953	biological_process
GO:0006954	biological_process
GO:0006955	biological_process
GO:0006956	biological_process
GO:0006957	biological_process
GO:0006958	biological_process
GO:0006959	biological_process
GO:0006968	biological_process
GO:0006970	biological_process
GO:0006971	biological_process
GO:0006972	biological_process
GO:0006974	biological_process
GO:0006975	biological_process
GO:0006977	biological_process
GO:0006978	biological_process
GO:0006979	biological_process
GO:0006982	biological_process
GO:0006983	biological_process
GO:0006984	biological_process
GO:0006986	biological_process
GO:0006990	biological_process
GO:0006991	biological_process
GO:0006995	biological_process
GO:0006996	biological_process
GO:0006997	biological_process
GO:0006998	biological_process
GO:0006999	biological_process
GO:0007000	biological_process
GO:0007004	biological_process
GO:0007005	biological_process
GO:0007006	biological_process
GO:0007007	biological_process
GO:0007009	biological_process
GO:0007010	biological_process
GO:0007014	biological_process
GO:0007015	biological_process
GO:0007016	biological_process
GO:0007017	biological_process
GO:0007018	biological_process
GO:0007019	biological_process
GO:0007020	biological_process
GO:0007021	biological_process
GO:0007023	biological_process
GO:0007026	biological_process
GO:0007028	biological_process
GO:0007029	biological_process
GO:0007030	biological_process
GO:0007031	biological_process
GO:0007032	biological_process
GO:0007033	biological_process
GO:0007034	biological_process
GO:0007035	biological_process
GO:0007039	biological_process
GO:0007040	biological_process
GO:0007041	biological_process
GO:0007042	biological_process
GO:0007043	biological_process
GO:0007044	biological_process
GO:0007049	biological_process
GO:0007050	biological_process
GO:0007051	biological_process
GO:0007052	biological_process
GO:0007056	biological_process
GO:0007057	biological_process
GO:0007059	biological_process
GO:0007060	biological_process
GO:0007062	biological_process
GO:0007063	biological_process
GO:0007064	biological_process
GO:0007066	biological_process
GO:0007072	biological_process
GO:0007076	biological_process
GO:0007077	biological_process
GO:0007079	biological_process
GO:0007080	biological_process
GO:0007084	biological_process
GO:0007088	biological_process
GO:0007089	biological_process
GO:0007091	biological_process
GO:0007093	biological_process
GO:0007094	biological_process
GO:0007095	biological_process
GO:0007096	biological_process
GO:0007097	biological_process
GO:0007098	biological_process
GO:0007099	biological_process
GO:0007100	biological_process
GO:0007113	biological_process
GO:0007127	biological_process
GO:0007128	biological_process
GO:0007129	biological_process
GO:0007130	biological_process
GO:0007131	biological_process
GO:0007140	biological_process
GO:0007141	biological_process
GO:0007143	biological_process
GO:0007144	biological_process
GO:0007146	biological_process
GO:0007147	biological_process
GO:0007154	biological_process
GO:0007155	biological_process
GO:0007156	biological_process
